_id,REPORT_YEAR,DIVISION,CATEGORY,SUBTYPE,COUNT_
21517,2016,D41,Controlled Drugs and Substances Act,Other,10
21536,2016,D43,Controlled Drugs and Substances Act,Other,30
21947,2016,D12,Controlled Drugs and Substances Act,Other,7
22101,2016,D14,Controlled Drugs and Substances Act,Other,2
22190,2016,D41,Controlled Drugs and Substances Act,Other,33
22346,2016,D22,Controlled Drugs and Substances Act,Other,2
22354,2016,D33,Controlled Drugs and Substances Act,Other,11
22531,2016,D11,Controlled Drugs and Substances Act,Other,9
22586,2016,D53,Controlled Drugs and Substances Act,Other,31
22694,2016,D11,Controlled Drugs and Substances Act,Other,16
22776,2016,D23,Controlled Drugs and Substances Act,Other,21
22807,2016,D33,Controlled Drugs and Substances Act,Other,19
23083,2016,D43,Controlled Drugs and Substances Act,Other,34
23094,2016,D11,Controlled Drugs and Substances Act,Other,14
23271,2016,D41,Controlled Drugs and Substances Act,Other,60
23275,2016,D11,Controlled Drugs and Substances Act,Other,11
23861,2016,D14,Controlled Drugs and Substances Act,Other,24
23952,2016,D51,Controlled Drugs and Substances Act,Other,10
23953,2016,D42,Controlled Drugs and Substances Act,Other,8
23983,2016,D43,Controlled Drugs and Substances Act,Other,63
24157,2016,D11,Controlled Drugs and Substances Act,Other,2
24632,2016,D31,Controlled Drugs and Substances Act,Other,4
24704,2016,D53,Controlled Drugs and Substances Act,Other,24
24762,2016,D52,Controlled Drugs and Substances Act,Other,12
24920,2016,D43,Controlled Drugs and Substances Act,Other,39
25148,2016,D23,Controlled Drugs and Substances Act,Other,11
25233,2016,D55,Controlled Drugs and Substances Act,Other,8
25262,2016,D13,Controlled Drugs and Substances Act,Other,18
25287,2016,D53,Controlled Drugs and Substances Act,Other,1
25312,2016,D42,Controlled Drugs and Substances Act,Other,6
25325,2016,D42,Controlled Drugs and Substances Act,Other,18
25468,2016,D33,Controlled Drugs and Substances Act,Other,2
25517,2016,D32,Controlled Drugs and Substances Act,Other,2
25549,2016,D11,Controlled Drugs and Substances Act,Other,41
25794,2016,D43,Controlled Drugs and Substances Act,Other,6
25829,2016,D52,Controlled Drugs and Substances Act,Other,76
25892,2016,D55,Controlled Drugs and Substances Act,Other,8
26098,2016,D51,Controlled Drugs and Substances Act,Other,5
26212,2016,D55,Controlled Drugs and Substances Act,Other,24
26338,2016,D13,Controlled Drugs and Substances Act,Other,5
26850,2016,D23,Controlled Drugs and Substances Act,Other,1
26978,2016,D51,Controlled Drugs and Substances Act,Other,42
27023,2016,D14,Controlled Drugs and Substances Act,Other,1
27132,2016,D52,Controlled Drugs and Substances Act,Other,4
27161,2016,D52,Controlled Drugs and Substances Act,Other,30
27322,2016,D53,Controlled Drugs and Substances Act,Other,1
27400,2016,D53,Controlled Drugs and Substances Act,Other,7
27457,2016,D42,Controlled Drugs and Substances Act,Other,17
27733,2016,D55,Controlled Drugs and Substances Act,Other,42
27783,2016,D33,Controlled Drugs and Substances Act,Other,9
27814,2016,D33,Controlled Drugs and Substances Act,Other,25
27852,2016,D12,Controlled Drugs and Substances Act,Other,6
28060,2016,D12,Controlled Drugs and Substances Act,Other,40
28064,2016,D51,Controlled Drugs and Substances Act,Other,86
28303,2016,D23,Controlled Drugs and Substances Act,Other,46
28346,2016,D14,Controlled Drugs and Substances Act,Other,20
28598,2016,D13,Controlled Drugs and Substances Act,Other,2
28888,2016,D32,Controlled Drugs and Substances Act,Other,7
28913,2016,D22,Controlled Drugs and Substances Act,Other,13
28923,2016,D52,Controlled Drugs and Substances Act,Other,10
28926,2016,D22,Controlled Drugs and Substances Act,Other,9
28937,2016,D33,Controlled Drugs and Substances Act,Other,4
28995,2016,D55,Controlled Drugs and Substances Act,Other,9
29069,2016,D53,Controlled Drugs and Substances Act,Other,4
29809,2016,D55,Controlled Drugs and Substances Act,Other,11
30031,2016,D41,Controlled Drugs and Substances Act,Other,4
30053,2016,D23,Controlled Drugs and Substances Act,Other,22
30176,2016,D53,Controlled Drugs and Substances Act,Other,15
30256,2016,D55,Controlled Drugs and Substances Act,Other,25
30354,2016,D32,Controlled Drugs and Substances Act,Other,6
30429,2016,D52,Controlled Drugs and Substances Act,Other,33
30466,2016,D53,Controlled Drugs and Substances Act,Other,4
30801,2016,D22,Controlled Drugs and Substances Act,Other,21
31337,2016,NSA,Controlled Drugs and Substances Act,Other,1
31468,2016,D51,Controlled Drugs and Substances Act,Other,73
31712,2016,D53,Controlled Drugs and Substances Act,Other,2
31809,2016,D42,Controlled Drugs and Substances Act,Other,5
31819,2016,D22,Controlled Drugs and Substances Act,Other,4
261,2017,D43,Controlled Drugs and Substances Act,Other,1
3317,2017,D53,Controlled Drugs and Substances Act,Other,1
3875,2017,D53,Controlled Drugs and Substances Act,Other,1
5382,2017,D14,Controlled Drugs and Substances Act,Other,21
5644,2017,D43,Controlled Drugs and Substances Act,Other,42
5762,2017,D13,Controlled Drugs and Substances Act,Other,12
5810,2017,D55,Controlled Drugs and Substances Act,Other,1
5828,2017,D51,Controlled Drugs and Substances Act,Other,48
6063,2017,D51,Controlled Drugs and Substances Act,Other,12
6093,2017,D33,Controlled Drugs and Substances Act,Other,3
6212,2017,D11,Controlled Drugs and Substances Act,Other,14
6237,2017,D31,Controlled Drugs and Substances Act,Other,15
6324,2017,D12,Controlled Drugs and Substances Act,Other,2
6397,2017,D22,Controlled Drugs and Substances Act,Other,7
6414,2017,D13,Controlled Drugs and Substances Act,Other,3
6604,2017,D31,Controlled Drugs and Substances Act,Other,8
6840,2017,D11,Controlled Drugs and Substances Act,Other,2
6845,2017,D14,Controlled Drugs and Substances Act,Other,65
7144,2017,D41,Controlled Drugs and Substances Act,Other,9
7171,2017,D32,Controlled Drugs and Substances Act,Other,7
7250,2017,D13,Controlled Drugs and Substances Act,Other,42
7252,2017,D55,Controlled Drugs and Substances Act,Other,19
7314,2017,D14,Controlled Drugs and Substances Act,Other,7
7478,2017,D14,Controlled Drugs and Substances Act,Other,13
7556,2017,D53,Controlled Drugs and Substances Act,Other,2
7644,2017,D43,Controlled Drugs and Substances Act,Other,4
7762,2017,D11,Controlled Drugs and Substances Act,Other,19
7879,2017,D55,Controlled Drugs and Substances Act,Other,14
7915,2017,D41,Controlled Drugs and Substances Act,Other,40
8029,2017,NSA,Controlled Drugs and Substances Act,Other,1
8062,2017,D55,Controlled Drugs and Substances Act,Other,8
8140,2017,D43,Controlled Drugs and Substances Act,Other,27
8411,2017,D52,Controlled Drugs and Substances Act,Other,3
8510,2017,D33,Controlled Drugs and Substances Act,Other,7
8621,2017,D43,Controlled Drugs and Substances Act,Other,38
9021,2017,D13,Controlled Drugs and Substances Act,Other,15
9388,2017,D41,Controlled Drugs and Substances Act,Other,34
9477,2017,D42,Controlled Drugs and Substances Act,Other,1
9694,2017,D22,Controlled Drugs and Substances Act,Other,3
9973,2017,D42,Controlled Drugs and Substances Act,Other,13
9980,2017,D23,Controlled Drugs and Substances Act,Other,15
10173,2017,D41,Controlled Drugs and Substances Act,Other,5
10209,2017,D23,Controlled Drugs and Substances Act,Other,9
10542,2017,D33,Controlled Drugs and Substances Act,Other,8
10545,2017,D43,Controlled Drugs and Substances Act,Other,6
10568,2017,D11,Controlled Drugs and Substances Act,Other,1
10718,2017,D55,Controlled Drugs and Substances Act,Other,16
10878,2017,D52,Controlled Drugs and Substances Act,Other,22
10932,2017,D53,Controlled Drugs and Substances Act,Other,10
10951,2017,D32,Controlled Drugs and Substances Act,Other,7
11613,2017,D22,Controlled Drugs and Substances Act,Other,4
11693,2017,D14,Controlled Drugs and Substances Act,Other,28
11696,2017,D23,Controlled Drugs and Substances Act,Other,35
11780,2017,D33,Controlled Drugs and Substances Act,Other,4
11918,2017,D51,Controlled Drugs and Substances Act,Other,35
11969,2017,D32,Controlled Drugs and Substances Act,Other,2
12111,2017,D42,Controlled Drugs and Substances Act,Other,1
12353,2017,D53,Controlled Drugs and Substances Act,Other,1
12429,2017,D43,Controlled Drugs and Substances Act,Other,19
12833,2017,D32,Controlled Drugs and Substances Act,Other,9
12865,2017,D12,Controlled Drugs and Substances Act,Other,16
13143,2017,D22,Controlled Drugs and Substances Act,Other,4
13504,2017,D32,Controlled Drugs and Substances Act,Other,3
13757,2017,D11,Controlled Drugs and Substances Act,Other,12
13823,2017,D31,Controlled Drugs and Substances Act,Other,40
13994,2017,D43,Controlled Drugs and Substances Act,Other,4
14063,2017,D53,Controlled Drugs and Substances Act,Other,35
14130,2017,D55,Controlled Drugs and Substances Act,Other,9
14257,2017,D11,Controlled Drugs and Substances Act,Other,33
14289,2017,D41,Controlled Drugs and Substances Act,Other,14
14332,2017,D43,Controlled Drugs and Substances Act,Other,73
14367,2017,D13,Controlled Drugs and Substances Act,Other,3
14426,2017,D11,Controlled Drugs and Substances Act,Other,2
14692,2017,D53,Controlled Drugs and Substances Act,Other,1
14765,2017,D33,Controlled Drugs and Substances Act,Other,3
14867,2017,D42,Controlled Drugs and Substances Act,Other,6
14897,2017,D22,Controlled Drugs and Substances Act,Other,15
14960,2017,D42,Controlled Drugs and Substances Act,Other,16
15036,2017,D31,Controlled Drugs and Substances Act,Other,10
15158,2017,D12,Controlled Drugs and Substances Act,Other,18
15161,2017,D22,Controlled Drugs and Substances Act,Other,6
15517,2017,D53,Controlled Drugs and Substances Act,Other,5
15555,2017,D52,Controlled Drugs and Substances Act,Other,2
15586,2017,D22,Controlled Drugs and Substances Act,Other,27
15745,2017,D55,Controlled Drugs and Substances Act,Other,13
15790,2017,D23,Controlled Drugs and Substances Act,Other,15
15814,2017,D51,Controlled Drugs and Substances Act,Other,173
15889,2017,D14,Controlled Drugs and Substances Act,Other,4
15915,2017,D52,Controlled Drugs and Substances Act,Other,17
16017,2017,D14,Controlled Drugs and Substances Act,Other,11
16066,2017,D41,Controlled Drugs and Substances Act,Other,39
16194,2017,D31,Controlled Drugs and Substances Act,Other,41
16502,2017,D55,Controlled Drugs and Substances Act,Other,4
16928,2017,D43,Controlled Drugs and Substances Act,Other,7
17128,2017,D41,Controlled Drugs and Substances Act,Other,43
17196,2017,D52,Controlled Drugs and Substances Act,Other,35
17493,2017,D41,Controlled Drugs and Substances Act,Other,7
17776,2017,D41,Controlled Drugs and Substances Act,Other,1
17828,2017,D14,Controlled Drugs and Substances Act,Other,98
17973,2017,D33,Controlled Drugs and Substances Act,Other,7
18054,2017,D12,Controlled Drugs and Substances Act,Other,17
18059,2017,NSA,Controlled Drugs and Substances Act,Other,1
18225,2017,D12,Controlled Drugs and Substances Act,Other,3
18363,2017,D13,Controlled Drugs and Substances Act,Other,15
18740,2017,D42,Controlled Drugs and Substances Act,Other,11
19180,2017,D55,Controlled Drugs and Substances Act,Other,1
19185,2017,D51,Controlled Drugs and Substances Act,Other,94
19215,2017,D55,Controlled Drugs and Substances Act,Other,37
19217,2017,D11,Controlled Drugs and Substances Act,Other,22
19394,2017,D13,Controlled Drugs and Substances Act,Other,5
19452,2017,D12,Controlled Drugs and Substances Act,Other,13
19503,2017,D32,Controlled Drugs and Substances Act,Other,4
19547,2017,D11,Controlled Drugs and Substances Act,Other,12
19730,2017,D53,Controlled Drugs and Substances Act,Other,14
19786,2017,D55,Controlled Drugs and Substances Act,Other,13
19845,2017,D32,Controlled Drugs and Substances Act,Other,5
19907,2017,D22,Controlled Drugs and Substances Act,Other,8
20461,2017,D52,Controlled Drugs and Substances Act,Other,16
20565,2017,D22,Controlled Drugs and Substances Act,Other,32
20594,2017,D53,Controlled Drugs and Substances Act,Other,23
20770,2017,D52,Controlled Drugs and Substances Act,Other,29
20831,2017,D32,Controlled Drugs and Substances Act,Other,18
20865,2017,D11,Controlled Drugs and Substances Act,Other,19
20874,2017,D12,Controlled Drugs and Substances Act,Other,9
21000,2017,D22,Controlled Drugs and Substances Act,Other,29
21164,2017,D42,Controlled Drugs and Substances Act,Other,19
22269,2017,D31,Controlled Drugs and Substances Act,Other,12
22386,2017,D42,Controlled Drugs and Substances Act,Other,5
22751,2017,D32,Controlled Drugs and Substances Act,Other,7
22752,2017,D22,Controlled Drugs and Substances Act,Other,12
22956,2017,D13,Controlled Drugs and Substances Act,Other,4
23353,2017,D43,Controlled Drugs and Substances Act,Other,15
23460,2017,D55,Controlled Drugs and Substances Act,Other,1
23908,2017,D32,Controlled Drugs and Substances Act,Other,10
23951,2017,D14,Controlled Drugs and Substances Act,Other,14
24042,2017,D12,Controlled Drugs and Substances Act,Other,74
24059,2017,NSA,Controlled Drugs and Substances Act,Other,118
24084,2017,D12,Controlled Drugs and Substances Act,Other,1
24236,2017,D42,Controlled Drugs and Substances Act,Other,20
24299,2017,D32,Controlled Drugs and Substances Act,Other,7
24332,2017,D32,Controlled Drugs and Substances Act,Other,5
24657,2017,D43,Controlled Drugs and Substances Act,Other,80
24744,2017,D51,Controlled Drugs and Substances Act,Other,2
24875,2017,NSA,Controlled Drugs and Substances Act,Other,4
25001,2017,D53,Controlled Drugs and Substances Act,Other,1
25027,2017,D51,Controlled Drugs and Substances Act,Other,66
25120,2017,D42,Controlled Drugs and Substances Act,Other,10
25189,2017,D22,Controlled Drugs and Substances Act,Other,4
25429,2017,D53,Controlled Drugs and Substances Act,Other,4
25452,2017,D55,Controlled Drugs and Substances Act,Other,64
25512,2017,D14,Controlled Drugs and Substances Act,Other,64
25526,2017,D55,Controlled Drugs and Substances Act,Other,27
25840,2017,D32,Controlled Drugs and Substances Act,Other,1
25956,2017,D22,Controlled Drugs and Substances Act,Other,18
26270,2017,D55,Controlled Drugs and Substances Act,Other,4
26341,2017,NSA,Controlled Drugs and Substances Act,Other,1
26426,2017,D51,Controlled Drugs and Substances Act,Other,14
26558,2017,D13,Controlled Drugs and Substances Act,Other,4
26562,2017,D12,Controlled Drugs and Substances Act,Other,3
26758,2017,D13,Controlled Drugs and Substances Act,Other,4
26945,2017,D31,Controlled Drugs and Substances Act,Other,16
26967,2017,D13,Controlled Drugs and Substances Act,Other,14
27412,2017,D22,Controlled Drugs and Substances Act,Other,19
27624,2017,D42,Controlled Drugs and Substances Act,Other,9
27778,2017,D11,Controlled Drugs and Substances Act,Other,6
27858,2017,D31,Controlled Drugs and Substances Act,Other,88
27887,2017,D23,Controlled Drugs and Substances Act,Other,5
28560,2017,D13,Controlled Drugs and Substances Act,Other,44
28778,2017,D14,Controlled Drugs and Substances Act,Other,28
29029,2017,D53,Controlled Drugs and Substances Act,Other,1
29032,2017,D53,Controlled Drugs and Substances Act,Other,6
29173,2017,D43,Controlled Drugs and Substances Act,Other,36
29250,2017,D55,Controlled Drugs and Substances Act,Other,20
29391,2017,D33,Controlled Drugs and Substances Act,Other,1
29836,2017,D51,Controlled Drugs and Substances Act,Other,4
30252,2017,D12,Controlled Drugs and Substances Act,Other,1
30286,2017,D55,Controlled Drugs and Substances Act,Other,33
30292,2017,D33,Controlled Drugs and Substances Act,Other,4
30319,2017,D11,Controlled Drugs and Substances Act,Other,13
30326,2017,D41,Controlled Drugs and Substances Act,Other,4
30384,2017,D14,Controlled Drugs and Substances Act,Other,74
30447,2017,D12,Controlled Drugs and Substances Act,Other,4
30546,2017,NSA,Controlled Drugs and Substances Act,Other,1
30577,2017,D11,Controlled Drugs and Substances Act,Other,1
30595,2017,D55,Controlled Drugs and Substances Act,Other,19
30670,2017,D55,Controlled Drugs and Substances Act,Other,8
30762,2017,D12,Controlled Drugs and Substances Act,Other,27
31656,2017,D12,Controlled Drugs and Substances Act,Other,26
1724,2018,D41,Controlled Drugs and Substances Act,Other,1
3269,2018,D11,Controlled Drugs and Substances Act,Other,1
4797,2018,D13,Controlled Drugs and Substances Act,Other,2
5948,2018,D14,Controlled Drugs and Substances Act,Other,91
5982,2018,D53,Controlled Drugs and Substances Act,Other,1
6127,2018,D22,Controlled Drugs and Substances Act,Other,6
6278,2018,D41,Controlled Drugs and Substances Act,Other,2
6296,2018,D52,Controlled Drugs and Substances Act,Other,10
6531,2018,D41,Controlled Drugs and Substances Act,Other,22
6580,2018,D42,Controlled Drugs and Substances Act,Other,8
6802,2018,D32,Controlled Drugs and Substances Act,Other,2
7225,2018,D32,Controlled Drugs and Substances Act,Other,7
7299,2018,D14,Controlled Drugs and Substances Act,Other,26
7427,2018,D14,Controlled Drugs and Substances Act,Other,8
7581,2018,D22,Controlled Drugs and Substances Act,Other,3
7587,2018,D42,Controlled Drugs and Substances Act,Other,3
7656,2018,D33,Controlled Drugs and Substances Act,Other,3
